ds,category,y
2014-10-26,14,2.0
2014-10-26,15,6.0
2014-10-26,16,1.0
2014-10-26,19,207.0
2014-10-26,20,166.0
2014-10-26,21,29.0
2014-10-26,22,14.0
2014-10-26,23,164.0
2014-10-26,24,16.0
2014-10-26,25,24.0
2014-10-26,28,111.0
2014-10-26,29,15.0
2014-10-26,30,547.0
2014-10-26,31,52.0
2014-10-26,32,17.0
2014-10-26,33,1.0
2014-10-26,34,17.0
2014-10-26,35,45.0
2014-10-26,37,163.0
2014-10-26,38,44.0
2014-10-26,39,1.0
2014-10-26,40,624.0
2014-10-26,41,49.0
2014-10-26,43,28.0
2014-10-26,45,6.0
2014-10-26,49,16.0
2014-10-26,54,7.0
2014-10-26,55,427.0
2014-10-26,56,3.0
2014-10-26,57,37.0
2014-10-26,58,12.0
2014-10-26,61,17.0
2014-10-26,62,25.0
2014-10-26,63,69.0
2014-10-26,64,50.0
2014-10-26,65,122.0
2014-10-26,67,53.0
2014-10-26,69,36.0
2014-10-26,70,60.0
2014-10-26,71,311.0
2014-10-26,72,61.0
2014-10-26,73,19.0
2014-10-26,75,36.0
2014-10-26,76,10.0
2014-10-26,78,4.0
2014-10-26,79,47.0
2014-10-26,83,14.0
2014-10-27,2,14.0
2014-10-27,3,27.0
2014-10-27,5,1.0
2014-10-27,6,13.0
2014-10-27,7,7.0
2014-10-27,9,21.0
2014-10-27,11,1.0
2014-10-27,12,2.0
2014-10-27,15,3.0
2014-10-27,16,1.0
2014-10-27,17,1.0
2014-10-27,19,107.0
2014-10-27,20,104.0
2014-10-27,21,8.0
2014-10-27,22,12.0
2014-10-27,23,81.0
2014-10-27,24,7.0
2014-10-27,25,2.0
2014-10-27,28,55.0
2014-10-27,29,16.0
2014-10-27,30,281.0
2014-10-27,31,27.0
2014-10-27,32,12.0
2014-10-27,34,6.0
2014-10-27,35,23.0
2014-10-27,37,89.0
2014-10-27,38,26.0
2014-10-27,40,294.0
2014-10-27,41,41.0
2014-10-27,43,16.0
2014-10-27,45,4.0
2014-10-27,49,15.0
2014-10-27,54,6.0
2014-10-27,55,197.0
2014-10-27,56,2.0
2014-10-27,57,27.0
2014-10-27,58,10.0
2014-10-27,60,2.0
2014-10-27,61,6.0
2014-10-27,62,7.0
2014-10-27,63,51.0
2014-10-27,64,30.0
2014-10-27,65,59.0
2014-10-27,67,20.0
2014-10-27,69,20.0
2014-10-27,70,24.0
2014-10-27,71,139.0
2014-10-27,72,25.0
2014-10-27,73,22.0
2014-10-27,75,27.0
2014-10-27,76,10.0
2014-10-27,77,2.0
2014-10-27,78,1.0
2014-10-27,79,18.0
2014-10-27,83,13.0
2014-10-28,2,7.0
2014-10-28,3,30.0
2014-10-28,5,1.0
2014-10-28,6,8.0
2014-10-28,7,2.0
2014-10-28,9,25.0
2014-10-28,11,2.0
2014-10-28,12,6.0
2014-10-28,14,1.0
2014-10-28,15,2.0
2014-10-28,16,4.0
2014-10-28,19,86.0
2014-10-28,20,91.0
2014-10-28,21,11.0
2014-10-28,22,2.0
2014-10-28,23,91.0
2014-10-28,24,26.0
2014-10-28,25,5.0
2014-10-28,28,61.0
2014-10-28,29,10.0
2014-10-28,30,292.0
2014-10-28,31,31.0
2014-10-28,32,8.0
2014-10-28,34,10.0
2014-10-28,35,25.0
2014-10-28,37,90.0
2014-10-28,38,25.0
2014-10-28,39,1.0
2014-10-28,40,322.0
2014-10-28,41,28.0
2014-10-28,43,12.0
2014-10-28,45,1.0
2014-10-28,49,47.0
2014-10-28,54,10.0
2014-10-28,55,239.0
2014-10-28,57,22.0
2014-10-28,58,7.0
2014-10-28,61,15.0
2014-10-28,62,12.0
2014-10-28,63,35.0
2014-10-28,64,24.0
2014-10-28,65,61.0
2014-10-28,67,27.0
2014-10-28,69,21.0
2014-10-28,70,36.0
2014-10-28,71,131.0
2014-10-28,72,41.0
2014-10-28,73,15.0
2014-10-28,75,42.0
2014-10-28,76,6.0
2014-10-28,78,7.0
2014-10-28,79,22.0
2014-10-28,83,10.0
2014-10-29,2,7.0
2014-10-29,3,34.0
2014-10-29,4,1.0
2014-10-29,6,13.0
2014-10-29,7,6.0
2014-10-29,9,16.0
2014-10-29,11,2.0
2014-10-29,12,11.0
2014-10-29,14,1.0
2014-10-29,15,5.0
2014-10-29,16,5.0
2014-10-29,17,0.0
2014-10-29,19,89.0
2014-10-29,20,107.0
2014-10-29,21,8.0
2014-10-29,22,17.0
2014-10-29,23,87.0
2014-10-29,24,10.0
2014-10-29,25,6.0
2014-10-29,28,69.0
2014-10-29,29,9.0
2014-10-29,30,327.0
2014-10-29,31,47.0
2014-10-29,32,3.0
2014-10-29,34,23.0
2014-10-29,35,29.0
2014-10-29,37,106.0
2014-10-29,38,40.0
2014-10-29,40,260.0
2014-10-29,41,41.0
2014-10-29,43,20.0
2014-10-29,49,49.0
2014-10-29,54,13.0
2014-10-29,55,260.0
2014-10-29,56,2.0
2014-10-29,57,23.0
2014-10-29,58,11.0
2014-10-29,60,1.0
2014-10-29,61,7.0
2014-10-29,62,6.0
2014-10-29,63,47.0
2014-10-29,64,22.0
2014-10-29,65,78.0
2014-10-29,67,29.0
2014-10-29,69,21.0
2014-10-29,70,30.0
2014-10-29,71,146.0
2014-10-29,72,40.0
2014-10-29,73,11.0
2014-10-29,75,34.0
2014-10-29,76,8.0
2014-10-29,77,1.0
2014-10-29,78,2.0
2014-10-29,79,30.0
2014-10-29,83,3.0
2014-10-30,2,8.0
2014-10-30,3,23.0
2014-10-30,4,2.0
2014-10-30,5,4.0
2014-10-30,6,14.0
2014-10-30,7,7.0
2014-10-30,9,14.0
2014-10-30,11,3.0
2014-10-30,12,11.0
2014-10-30,14,2.0
2014-10-30,15,2.0
2014-10-30,16,1.0
2014-10-30,19,124.0
2014-10-30,20,102.0
2014-10-30,21,11.0
2014-10-30,22,15.0
2014-10-30,23,85.0
2014-10-30,24,5.0
2014-10-30,25,8.0
2014-10-30,28,47.0
2014-10-30,29,14.0
2014-10-30,30,281.0
2014-10-30,31,48.0
2014-10-30,32,18.0
2014-10-30,34,10.0
2014-10-30,35,31.0
2014-10-30,37,87.0
2014-10-30,38,24.0
2014-10-30,40,260.0
2014-10-30,41,24.0
2014-10-30,43,12.0
2014-10-30,45,1.0
2014-10-30,46,1.0
2014-10-30,49,57.0
2014-10-30,54,9.0
2014-10-30,55,288.0
2014-10-30,56,5.0
2014-10-30,57,33.0
2014-10-30,58,3.0
2014-10-30,60,2.0
2014-10-30,61,13.0
2014-10-30,62,14.0
2014-10-30,63,50.0
2014-10-30,64,31.0
2014-10-30,65,60.0
2014-10-30,67,45.0
2014-10-30,69,21.0
2014-10-30,70,25.0
2014-10-30,71,140.0
2014-10-30,72,36.0
2014-10-30,73,14.0
2014-10-30,75,35.0
2014-10-30,76,10.0
2014-10-30,78,12.0
2014-10-30,79,36.0
2014-10-30,83,12.0
2014-10-31,2,12.0
2014-10-31,3,23.0
2014-10-31,4,1.0
2014-10-31,5,6.0
2014-10-31,6,28.0
2014-10-31,7,19.0
2014-10-31,9,2.0
2014-10-31,11,1.0
2014-10-31,12,14.0
2014-10-31,14,4.0
2014-10-31,15,2.0
2014-10-31,16,16.0
2014-10-31,17,1.0
2014-10-31,19,186.0
2014-10-31,20,119.0
2014-10-31,21,6.0
2014-10-31,22,21.0
2014-10-31,23,115.0
2014-10-31,24,44.0
2014-10-31,25,8.0
2014-10-31,28,92.0
2014-10-31,29,14.0
2014-10-31,30,405.0
2014-10-31,31,69.0
2014-10-31,32,19.0
2014-10-31,33,2.0
2014-10-31,34,9.0
2014-10-31,35,50.0
2014-10-31,37,130.0
2014-10-31,38,48.0
2014-10-31,39,5.0
2014-10-31,40,459.0
2014-10-31,41,32.0
2014-10-31,43,39.0
2014-10-31,44,1.0
2014-10-31,45,4.0
2014-10-31,49,18.0
2014-10-31,54,13.0
2014-10-31,55,303.0
2014-10-31,56,3.0
2014-10-31,57,18.0
2014-10-31,58,13.0
2014-10-31,60,2.0
2014-10-31,61,14.0
2014-10-31,62,12.0
2014-10-31,63,53.0
2014-10-31,64,53.0
2014-10-31,65,91.0
2014-10-31,67,32.0
2014-10-31,69,8.0
2014-10-31,70,26.0
2014-10-31,71,184.0
2014-10-31,72,56.0
2014-10-31,73,13.0
2014-10-31,75,29.0
2014-10-31,76,9.0
2014-10-31,78,2.0
2014-10-31,79,40.0
2014-10-31,83,16.0
2014-11-01,2,59.0
2014-11-01,3,35.0
2014-11-01,4,3.0
2014-11-01,5,9.0
2014-11-01,6,33.0
2014-11-01,11,22.0
2014-11-01,12,14.0
2014-11-01,14,3.0
2014-11-01,15,11.0
2014-11-01,17,1.0
2014-11-01,19,328.0
2014-11-01,20,66.0
2014-11-01,21,54.0
2014-11-01,22,45.0
2014-11-01,23,255.0
2014-11-01,25,51.0
2014-11-01,28,200.0
2014-11-01,29,11.0
2014-11-01,30,592.0
2014-11-01,31,45.0
2014-11-01,32,16.0
2014-11-01,33,16.0
2014-11-01,35,45.0
2014-11-01,37,343.0
2014-11-01,38,62.0
2014-11-01,39,1.0
2014-11-01,40,996.0
2014-11-01,41,48.0
2014-11-01,43,49.0
2014-11-01,45,8.0
2014-11-01,49,25.0
2014-11-01,54,4.0
2014-11-01,55,502.0
2014-11-01,56,5.0
2014-11-01,57,45.0
2014-11-01,58,15.0
2014-11-01,59,4.0
2014-11-01,60,3.0
2014-11-01,61,11.0
2014-11-01,62,57.0
2014-11-01,63,60.0
2014-11-01,64,60.0
2014-11-01,65,85.0
2014-11-01,66,19.0
2014-11-01,67,41.0
2014-11-01,69,39.0
2014-11-01,70,30.0
2014-11-01,71,308.0
2014-11-01,72,81.0
2014-11-01,73,12.0
2014-11-01,75,87.0
2014-11-01,76,7.0
2014-11-01,77,4.0
2014-11-01,79,1.0
2014-11-01,83,1.0
2014-11-02,2,17.0
2014-11-02,3,47.0
2014-11-02,4,1.0
2014-11-02,5,11.0
2014-11-02,6,18.0
2014-11-02,9,5.0
2014-11-02,11,5.0
2014-11-02,12,42.0
2014-11-02,14,1.0
2014-11-02,15,4.0
2014-11-02,17,1.0
2014-11-02,19,172.0
2014-11-02,20,185.0
2014-11-02,21,16.0
2014-11-02,22,14.0
2014-11-02,23,166.0
2014-11-02,25,17.0
2014-11-02,28,122.0
2014-11-02,29,4.0
2014-11-02,30,352.0
2014-11-02,31,15.0
2014-11-02,32,12.0
2014-11-02,33,9.0
2014-11-02,35,36.0
2014-11-02,37,175.0
2014-11-02,38,37.0
2014-11-02,39,3.0
2014-11-02,40,489.0
2014-11-02,41,18.0
2014-11-02,43,14.0
2014-11-02,45,3.0
2014-11-02,49,24.0
2014-11-02,54,4.0
2014-11-02,55,236.0
2014-11-02,56,10.0
2014-11-02,57,38.0
2014-11-02,58,17.0
2014-11-02,59,3.0
2014-11-02,60,2.0
2014-11-02,61,2.0
2014-11-02,62,22.0
2014-11-02,63,24.0
2014-11-02,64,21.0
2014-11-02,65,53.0
2014-11-02,66,7.0
2014-11-02,67,45.0
2014-11-02,69,16.0
2014-11-02,70,8.0
2014-11-02,71,163.0
2014-11-02,72,48.0
2014-11-02,73,22.0
2014-11-02,75,54.0
2014-11-02,76,12.0
2014-11-02,77,7.0
2014-11-02,78,7.0
2014-11-02,79,8.0
2014-11-02,81,1.0
2014-11-02,82,6.0
2014-11-02,83,6.0
2014-11-03,2,13.0
2014-11-03,3,28.0
2014-11-03,5,4.0
2014-11-03,6,12.0
2014-11-03,9,7.0
2014-11-03,11,2.0
2014-11-03,12,1.0
2014-11-03,14,1.0
2014-11-03,15,2.0
2014-11-03,17,2.0
2014-11-03,19,156.0
2014-11-03,20,45.0
2014-11-03,21,11.0
2014-11-03,22,9.0
2014-11-03,23,96.0
2014-11-03,25,5.0
2014-11-03,28,71.0
2014-11-03,29,3.0
2014-11-03,30,536.0
2014-11-03,31,25.0
2014-11-03,32,15.0
2014-11-03,33,10.0
2014-11-03,35,26.0
2014-11-03,37,144.0
2014-11-03,38,24.0
2014-11-03,40,395.0
2014-11-03,41,13.0
2014-11-03,43,5.0
2014-11-03,45,2.0
2014-11-03,49,31.0
2014-11-03,54,11.0
2014-11-03,55,255.0
2014-11-03,57,19.0
2014-11-03,58,12.0
2014-11-03,59,3.0
2014-11-03,61,1.0
2014-11-03,62,14.0
2014-11-03,63,27.0
2014-11-03,64,22.0
2014-11-03,65,38.0
2014-11-03,66,3.0
2014-11-03,67,33.0
2014-11-03,69,7.0
2014-11-03,70,12.0
2014-11-03,71,134.0
2014-11-03,72,37.0
2014-11-03,73,12.0
2014-11-03,75,53.0
2014-11-03,76,6.0
2014-11-03,78,1.0
2014-11-03,79,2.0
2014-11-03,81,1.0
2014-11-03,82,11.0
2014-11-03,83,1.0
2014-11-04,2,22.0
2014-11-04,3,23.0
2014-11-04,4,4.0
2014-11-04,5,15.0
2014-11-04,6,21.0
2014-11-04,9,32.0
2014-11-04,11,7.0
2014-11-04,12,13.0
2014-11-04,14,5.0
2014-11-04,15,5.0
2014-11-04,19,160.0
2014-11-04,20,78.0
2014-11-04,21,19.0
2014-11-04,22,18.0
2014-11-04,23,201.0
2014-11-04,25,51.0
2014-11-04,28,105.0
2014-11-04,29,4.0
2014-11-04,30,341.0
2014-11-04,31,8.0
2014-11-04,32,11.0
2014-11-04,33,9.0
2014-11-04,35,31.0
2014-11-04,37,320.0
2014-11-04,38,67.0
2014-11-04,39,9.0
2014-11-04,40,700.0
2014-11-04,41,27.0
2014-11-04,43,22.0
2014-11-04,45,5.0
2014-11-04,49,20.0
2014-11-04,54,6.0
2014-11-04,55,340.0
2014-11-04,56,3.0
2014-11-04,57,34.0
2014-11-04,58,17.0
2014-11-04,59,2.0
2014-11-04,60,2.0
2014-11-04,61,2.0
2014-11-04,62,21.0
2014-11-04,63,47.0
2014-11-04,64,51.0
2014-11-04,65,66.0
2014-11-04,66,1.0
2014-11-04,67,49.0
2014-11-04,69,19.0
2014-11-04,70,13.0
2014-11-04,71,193.0
2014-11-04,72,73.0
2014-11-04,73,23.0
2014-11-04,75,61.0
2014-11-04,76,2.0
2014-11-04,77,1.0
2014-11-04,78,1.0
2014-11-04,79,5.0
2014-11-04,82,7.0
2014-11-05,2,12.0
2014-11-05,3,24.0
2014-11-05,4,1.0
2014-11-05,5,3.0
2014-11-05,6,18.0
2014-11-05,11,5.0
2014-11-05,12,9.0
2014-11-05,14,1.0
2014-11-05,15,6.0
2014-11-05,19,163.0
2014-11-05,20,56.0
2014-11-05,21,28.0
2014-11-05,22,23.0
2014-11-05,23,166.0
2014-11-05,25,29.0
2014-11-05,28,132.0
2014-11-05,29,7.0
2014-11-05,30,412.0
2014-11-05,31,32.0
2014-11-05,32,13.0
2014-11-05,33,9.0
2014-11-05,35,18.0
2014-11-05,37,187.0
2014-11-05,38,52.0
2014-11-05,39,2.0
2014-11-05,40,570.0
2014-11-05,41,28.0
2014-11-05,43,44.0
2014-11-05,45,6.0
2014-11-05,49,15.0
2014-11-05,54,11.0
2014-11-05,55,329.0
2014-11-05,56,2.0
2014-11-05,57,27.0
2014-11-05,58,9.0
2014-11-05,59,2.0
2014-11-05,60,4.0
2014-11-05,61,1.0
2014-11-05,62,25.0
2014-11-05,63,47.0
2014-11-05,64,27.0
2014-11-05,65,57.0
2014-11-05,67,42.0
2014-11-05,69,8.0
2014-11-05,70,25.0
2014-11-05,71,178.0
2014-11-05,72,52.0
2014-11-05,73,11.0
2014-11-05,75,37.0
2014-11-05,76,4.0
2014-11-05,79,3.0
2014-11-05,82,1.0
2014-11-05,83,4.0
2014-11-06,2,19.0
2014-11-06,3,32.0
2014-11-06,4,2.0
2014-11-06,5,6.0
2014-11-06,6,20.0
2014-11-06,11,7.0
2014-11-06,12,17.0
2014-11-06,14,1.0
2014-11-06,15,3.0
2014-11-06,19,213.0
2014-11-06,20,116.0
2014-11-06,21,23.0
2014-11-06,22,35.0
2014-11-06,23,125.0
2014-11-06,25,22.0
2014-11-06,28,253.0
2014-11-06,29,15.0
2014-11-06,30,517.0
2014-11-06,31,14.0
2014-11-06,32,8.0
2014-11-06,33,17.0
2014-11-06,35,43.0
2014-11-06,37,226.0
2014-11-06,38,33.0
2014-11-06,39,1.0
2014-11-06,40,571.0
2014-11-06,41,22.0
2014-11-06,43,22.0
2014-11-06,44,1.0
2014-11-06,45,6.0
2014-11-06,49,14.0
2014-11-06,54,9.0
2014-11-06,55,342.0
2014-11-06,56,12.0
2014-11-06,57,32.0
2014-11-06,58,7.0
2014-11-06,60,1.0
2014-11-06,61,2.0
2014-11-06,62,27.0
2014-11-06,63,57.0
2014-11-06,64,37.0
2014-11-06,65,64.0
2014-11-06,67,40.0
2014-11-06,69,20.0
2014-11-06,70,17.0
2014-11-06,71,207.0
2014-11-06,72,64.0
2014-11-06,73,11.0
2014-11-06,75,30.0
2014-11-06,76,6.0
2014-11-06,77,2.0
2014-11-06,78,3.0
2014-11-06,79,3.0
2014-11-06,82,1.0
2014-11-06,83,2.0
2014-11-07,2,7.0
2014-11-07,3,37.0
2014-11-07,4,1.0
2014-11-07,5,10.0
2014-11-07,6,18.0
2014-11-07,9,10.0
2014-11-07,12,21.0
2014-11-07,13,1.0
2014-11-07,14,3.0
2014-11-07,15,5.0
2014-11-07,17,1.0
2014-11-07,19,189.0
2014-11-07,20,79.0
2014-11-07,21,22.0
2014-11-07,22,28.0
2014-11-07,23,145.0
2014-11-07,25,6.0
2014-11-07,28,138.0
2014-11-07,29,7.0
2014-11-07,30,356.0
2014-11-07,31,42.0
2014-11-07,32,24.0
2014-11-07,33,14.0
2014-11-07,35,29.0
2014-11-07,37,269.0
2014-11-07,38,54.0
2014-11-07,40,562.0
2014-11-07,41,57.0
2014-11-07,43,18.0
2014-11-07,45,4.0
2014-11-07,49,19.0
2014-11-07,54,8.0
2014-11-07,55,434.0
2014-11-07,56,4.0
2014-11-07,57,39.0
2014-11-07,58,7.0
2014-11-07,60,1.0
2014-11-07,61,17.0
2014-11-07,62,27.0
2014-11-07,63,63.0
2014-11-07,64,56.0
2014-11-07,65,66.0
2014-11-07,66,1.0
2014-11-07,67,25.0
2014-11-07,69,21.0
2014-11-07,70,41.0
2014-11-07,71,204.0
2014-11-07,72,55.0
2014-11-07,73,12.0
2014-11-07,75,36.0
2014-11-07,76,8.0
2014-11-07,77,1.0
2014-11-07,78,1.0
2014-11-07,79,7.0
2014-11-07,81,1.0
2014-11-07,83,6.0
2014-11-08,2,16.0
2014-11-08,3,32.0
2014-11-08,5,8.0
2014-11-08,6,9.0
2014-11-08,8,8.0
2014-11-08,9,4.0
2014-11-08,11,7.0
2014-11-08,12,8.0
2014-11-08,14,4.0
2014-11-08,15,2.0
2014-11-08,16,3.0
2014-11-08,17,1.0
2014-11-08,19,232.0
2014-11-08,20,98.0
2014-11-08,21,21.0
2014-11-08,22,20.0
2014-11-08,23,221.0
2014-11-08,25,5.0
2014-11-08,28,157.0
2014-11-08,29,11.0
2014-11-08,30,318.0
2014-11-08,31,29.0
2014-11-08,32,19.0
2014-11-08,33,9.0
2014-11-08,34,4.0
2014-11-08,35,25.0
2014-11-08,37,140.0
2014-11-08,38,34.0
2014-11-08,40,427.0
2014-11-08,41,36.0
2014-11-08,43,15.0
2014-11-08,49,30.0
2014-11-08,54,9.0
2014-11-08,55,287.0
2014-11-08,56,1.0
2014-11-08,57,15.0
2014-11-08,58,11.0
2014-11-08,61,6.0
2014-11-08,62,15.0
2014-11-08,63,47.0
2014-11-08,64,35.0
2014-11-08,65,49.0
2014-11-08,66,1.0
2014-11-08,67,27.0
2014-11-08,69,17.0
2014-11-08,70,8.0
2014-11-08,71,167.0
2014-11-08,72,39.0
2014-11-08,73,4.0
2014-11-08,75,22.0
2014-11-08,76,9.0
2014-11-08,78,5.0
2014-11-08,79,24.0
2014-11-09,2,8.0
2014-11-09,3,51.0
2014-11-09,4,3.0
2014-11-09,5,5.0
2014-11-09,6,17.0
2014-11-09,8,326.0
2014-11-09,9,8.0
2014-11-09,11,5.0
2014-11-09,12,24.0
2014-11-09,14,3.0
2014-11-09,15,1.0
2014-11-09,16,5.0
2014-11-09,19,194.0
2014-11-09,20,546.0
2014-11-09,21,5.0
2014-11-09,22,12.0
2014-11-09,23,110.0
2014-11-09,25,6.0
2014-11-09,28,211.0
2014-11-09,29,73.0
2014-11-09,30,219.0
2014-11-09,31,23.0
2014-11-09,32,11.0
2014-11-09,33,4.0
2014-11-09,34,6.0
2014-11-09,35,39.0
2014-11-09,37,166.0
2014-11-09,38,36.0
2014-11-09,39,2.0
2014-11-09,40,324.0
2014-11-09,41,20.0
2014-11-09,43,16.0
2014-11-09,45,3.0
2014-11-09,49,19.0
2014-11-09,54,3.0
2014-11-09,55,264.0
2014-11-09,56,2.0
2014-11-09,57,18.0
2014-11-09,58,11.0
2014-11-09,60,1.0
2014-11-09,61,11.0
2014-11-09,62,12.0
2014-11-09,63,39.0
2014-11-09,64,19.0
2014-11-09,65,21.0
2014-11-09,67,34.0
2014-11-09,69,15.0
2014-11-09,70,12.0
2014-11-09,71,226.0
2014-11-09,72,36.0
2014-11-09,73,9.0
2014-11-09,74,1.0
2014-11-09,75,46.0
2014-11-09,76,7.0
2014-11-09,78,2.0
2014-11-09,79,15.0
2014-11-09,83,3.0
2014-11-10,2,12.0
2014-11-10,3,49.0
2014-11-10,4,1.0
2014-11-10,5,5.0
2014-11-10,6,33.0
2014-11-10,7,25.0
2014-11-10,9,1.0
2014-11-10,11,3.0
2014-11-10,12,20.0
2014-11-10,14,4.0
2014-11-10,15,8.0
2014-11-10,16,8.0
2014-11-10,19,306.0
2014-11-10,20,298.0
2014-11-10,21,23.0
2014-11-10,22,24.0
2014-11-10,23,194.0
2014-11-10,24,38.0
2014-11-10,25,19.0
2014-11-10,28,183.0
2014-11-10,29,22.0
2014-11-10,30,669.0
2014-11-10,31,47.0
2014-11-10,32,15.0
2014-11-10,33,6.0
2014-11-10,34,17.0
2014-11-10,35,42.0
2014-11-10,37,267.0
2014-11-10,38,72.0
2014-11-10,39,4.0
2014-11-10,40,696.0
2014-11-10,41,53.0
2014-11-10,43,30.0
2014-11-10,45,5.0
2014-11-10,49,20.0
2014-11-10,54,7.0
2014-11-10,55,465.0
2014-11-10,56,13.0
2014-11-10,57,23.0
2014-11-10,58,15.0
2014-11-10,59,1.0
2014-11-10,60,2.0
2014-11-10,61,14.0
2014-11-10,62,29.0
2014-11-10,63,99.0
2014-11-10,64,56.0
2014-11-10,65,112.0
2014-11-10,67,62.0
2014-11-10,69,29.0
2014-11-10,70,52.0
2014-11-10,71,409.0
2014-11-10,72,83.0
2014-11-10,73,16.0
2014-11-10,75,50.0
2014-11-10,76,14.0
2014-11-10,78,6.0
2014-11-10,79,46.0
2014-11-10,83,13.0
2014-11-11,2,12.0
2014-11-11,3,29.0
2014-11-11,4,1.0
2014-11-11,5,5.0
2014-11-11,6,12.0
2014-11-11,7,14.0
2014-11-11,9,13.0
2014-11-11,11,2.0
2014-11-11,12,18.0
2014-11-11,14,1.0
2014-11-11,15,4.0
2014-11-11,16,3.0
2014-11-11,19,106.0
2014-11-11,20,117.0
2014-11-11,21,3.0
2014-11-11,22,7.0
2014-11-11,23,94.0
2014-11-11,24,67.0
2014-11-11,25,23.0
2014-11-11,28,111.0
2014-11-11,29,8.0
2014-11-11,30,253.0
2014-11-11,31,41.0
2014-11-11,32,52.0
2014-11-11,34,15.0
2014-11-11,35,35.0
2014-11-11,37,92.0
2014-11-11,38,21.0
2014-11-11,40,304.0
2014-11-11,41,12.0
2014-11-11,43,10.0
2014-11-11,45,2.0
2014-11-11,49,30.0
2014-11-11,54,7.0
2014-11-11,55,238.0
2014-11-11,56,23.0
2014-11-11,57,19.0
2014-11-11,58,28.0
2014-11-11,60,2.0
2014-11-11,61,14.0
2014-11-11,62,15.0
2014-11-11,63,47.0
2014-11-11,64,22.0
2014-11-11,65,43.0
2014-11-11,67,33.0
2014-11-11,69,15.0
2014-11-11,70,35.0
2014-11-11,71,453.0
2014-11-11,72,51.0
2014-11-11,73,11.0
2014-11-11,74,1.0
2014-11-11,75,34.0
2014-11-11,76,4.0
2014-11-11,78,10.0
2014-11-11,79,25.0
2014-11-11,83,14.0
2014-11-12,2,6.0
2014-11-12,3,26.0
2014-11-12,5,1.0
2014-11-12,6,24.0
2014-11-12,7,7.0
2014-11-12,9,32.0
2014-11-12,11,3.0
2014-11-12,12,27.0
2014-11-12,14,5.0
2014-11-12,15,7.0
2014-11-12,16,10.0
2014-11-12,19,143.0
2014-11-12,20,157.0
2014-11-12,21,9.0
2014-11-12,22,13.0
2014-11-12,23,144.0
2014-11-12,24,35.0
2014-11-12,25,17.0
2014-11-12,28,145.0
2014-11-12,29,14.0
2014-11-12,30,216.0
2014-11-12,31,44.0
2014-11-12,33,2.0
2014-11-12,34,11.0
2014-11-12,35,40.0
2014-11-12,37,254.0
2014-11-12,38,84.0
2014-11-12,40,372.0
2014-11-12,41,31.0
2014-11-12,43,9.0
2014-11-12,45,2.0
2014-11-12,49,36.0
2014-11-12,54,8.0
2014-11-12,55,320.0
2014-11-12,56,17.0
2014-11-12,57,32.0
2014-11-12,58,20.0
2014-11-12,60,2.0
2014-11-12,61,29.0
2014-11-12,62,13.0
2014-11-12,63,58.0
2014-11-12,64,32.0
2014-11-12,65,105.0
2014-11-12,67,46.0
2014-11-12,69,49.0
2014-11-12,70,55.0
2014-11-12,71,186.0
2014-11-12,72,60.0
2014-11-12,73,18.0
2014-11-12,75,30.0
2014-11-12,76,14.0
2014-11-12,77,1.0
2014-11-12,78,1.0
2014-11-12,79,43.0
2014-11-12,83,12.0
2014-11-13,2,9.0
2014-11-13,3,44.0
2014-11-13,5,2.0
2014-11-13,6,14.0
2014-11-13,7,9.0
2014-11-13,9,305.0
2014-11-13,11,3.0
2014-11-13,12,29.0
2014-11-13,15,2.0
2014-11-13,16,6.0
2014-11-13,19,204.0
2014-11-13,20,1258.0
2014-11-13,21,4.0
2014-11-13,22,5.0
2014-11-13,23,181.0
2014-11-13,24,44.0
2014-11-13,25,10.0
2014-11-13,28,1088.0
2014-11-13,29,269.0
2014-11-13,30,232.0
2014-11-13,31,50.0
2014-11-13,32,2.0
2014-11-13,33,2.0
2014-11-13,34,23.0
2014-11-13,35,81.0
2014-11-13,37,136.0
2014-11-13,38,24.0
2014-11-13,40,312.0
2014-11-13,41,27.0
2014-11-13,43,17.0
2014-11-13,45,3.0
2014-11-13,49,37.0
2014-11-13,54,8.0
2014-11-13,55,231.0
2014-11-13,56,39.0
2014-11-13,57,21.0
2014-11-13,58,39.0
2014-11-13,60,2.0
2014-11-13,61,10.0
2014-11-13,62,12.0
2014-11-13,63,46.0
2014-11-13,64,17.0
2014-11-13,65,66.0
2014-11-13,67,30.0
2014-11-13,69,21.0
2014-11-13,70,31.0
2014-11-13,71,256.0
2014-11-13,72,135.0
2014-11-13,73,15.0
2014-11-13,75,52.0
2014-11-13,76,3.0
2014-11-13,78,3.0
2014-11-13,79,39.0
2014-11-13,83,7.0
2014-11-14,2,10.0
2014-11-14,3,43.0
2014-11-14,5,1.0
2014-11-14,6,18.0
2014-11-14,7,13.0
2014-11-14,9,28.0
2014-11-14,11,2.0
2014-11-14,12,25.0
2014-11-14,14,1.0
2014-11-14,15,1.0
2014-11-14,16,4.0
2014-11-14,19,194.0
2014-11-14,20,431.0
2014-11-14,21,12.0
2014-11-14,22,15.0
2014-11-14,23,152.0
2014-11-14,24,55.0
2014-11-14,25,3.0
2014-11-14,28,481.0
2014-11-14,29,130.0
2014-11-14,30,316.0
2014-11-14,31,56.0
2014-11-14,33,1.0
2014-11-14,34,21.0
2014-11-14,35,55.0
2014-11-14,37,149.0
2014-11-14,38,22.0
2014-11-14,39,3.0
2014-11-14,40,439.0
2014-11-14,41,30.0
